cebongkoplo,cebong koplo;,,,,,,
cebonk,cebong;,,,,,,
ceburin,ceburkan;,,,,,,
cecann,cewek cantik;,,,,,,
ceced,cacat;,,,,,,
cecunguk2nya,cecunguk cecunguknya;,,,,,,
cecungung,cecunguk;,,,,,,
cedak,dekat;,,,,,,
ceemen,cemen,,,,,,
cegan,cegah;,,,,,,
ceheheheh,hehe;,,,,,,
cek2,cek-cek,,,,,,
cekcih,sexy;,,,,,,
cekidot,check it out;,,,,,,
ceklist,ceklis,,,,,,
cekola,sekolah;,,,,,,
cekolah,sekolah;,,,,,,
celalaw,selalu;,,,,,,
celalu,selalu;,,,,,,
celebgram,selebgram,,,,,,
celsi,chelsea;,,,,,,
cem,macam,,,,,,
cembilan,sembilan;,,,,,,
cemburuu,cemburu,,,,,,
cemen,takut;,,,,,,
cemilan,camilan;,,,,,,
cemilanku,camilanku;,,,,,,
cemilannya,camilannya;,,,,,,
cemplungin,mencemplungkan;,,,,,,
cempreeng,cempreng,,,,,,
cemungudh,semangat;,,,,,,
cemungut,semangat;,,,,,,
cemunguth,semangat;,,,,,,
cendrung,cenderung,,,,,,
cengkraman,cengkeraman;,,,,,,
cengkudu,mengkudu;,,,,,,
centillll,centil,,,,,,
centilnyaaaaaa,centilnya,,,,,,
centra2,sentra sentra;,,,,,,
centuryataumuniratauhambalang,century munir atau hambalang;,,,,,,
cepat2,cepat cepat;,,,,,,
cepet,cepat,,,,,,
cepet2,cepat-cepat,,,,,,
cepet2an,cepat cepatan;,,,,,,
cepetan,cepatan,,,,,,
cepetin,cepatkan;,,,,,,
cepetlah,cepatlah;,,,,,,
cepi,sepi;,,,,,,
ceplas,ceplos;,,,,,,
ceppat,cepat;,,,,,,
cept,cepat;,,,,,,
cepusupriyanto,cepu supriyanto;,,,,,,
cerdass,cerdas,,,,,,
cerdiik,cerdik,,,,,,
cerita2,cerita cerita;,,,,,,
ceritadewasa,cerita dewasa;,,,,,,
ceritain,ceritakan;,,,,,,
ceritany,ceritanya;,,,,,,
ceritax,ceritanya,,,,,,
cetan,setan;,,,,,,
ceu,mbak;,,,,,,
cew,cewek,,,,,,
cew,cewek,,,,,,
cewe,cewek,,,,,,
cewe,cewek,,,,,,
cewe2,cewek cewek;,,,,,,
cewek2,cewek cewek;,,,,,,
cewekseksi,cewek seksi;,,,,,,
cewenya,ceweknya;,,,,,,
cewenya,ceweknya,,,,,,
cewer,jewer,,,,,,
cewex,ceweknya,,,,,,
cfd,car free day;,,,,,,
ch,chapter;,,,,,,
chaarrmm,charm;,,,,,,
chaink,chain;,,,,,,
charanya,caranya;,,,,,,
chatan,berkirim chat;,,,,,,
chatsex,chat sex;,,,,,,
chelalyyu,selalu,,,,,,
china,cina;,,,,,,
chinese,cina;,,,,,,
chinese2nya,cina cinanya;,,,,,,
choicefandom,choice fandom;,,,,,,
choker2,choker-choker,,,,,,
choper,chopper;,,,,,,
chouji,choji;,,,,,,
chp,chapter,,,,,,
chubbyguy,chubby guy;,,,,,,
ciah,jiah;,,,,,,
ciamik,indah;,,,,,,
ciamisasyik,ciamis asyik;,,,,,,
ciap,siap;,,,,,,
ciapa,siapa,,,,,,
ciayou,semangat;,,,,,,
cibuq,sibuk;,,,,,,
cie,wah;,,,,,,
ciee,cie,,,,,,
cieee,cie,,,,,,
cieeee,cie,,,,,,
cieeeee,cie,,,,,,
cihh,cih;,,,,,,
ciieeeeeee,cie,,,,,,
ciiieee,cie,,,,,,
cikai,cukai;,,,,,,
ciletuhÃƒÂ¢Ã¯Â¿Â½ palabuhanratu,ciletuh pelabuhan ratu;,,,,,,
cillik,kecil;,,,,,,
cimohay,cimahi;,,,,,,
cin,cinta;,,,,,,
cina2,cina cina;,,,,,,
cinggirnyaaaa,cinggirnya,,,,,,
cini,sini,,,,,,
cinlok,cinta lokasi,,,,,,
cino,cina,,,,,,
cino2,cina cina;,,,,,,
cinta2an,cinta cintaan,,,,,,
cintaaaaaaa,cinta,,,,,,
cintax,cintanya,,,,,,
cipiit,sipit;,,,,,,
cipkon,cipokan;,,,,,,
cipp,sip;,,,,,,
ciptain,ciptakan,,,,,,
cirebonseni,cirebon seni;,,,,,,
ciri2,ciri ciri;,,,,,,
ciribkhas,ciri khas;,,,,,,
cita2,cita-cita,,,,,,
cita2nya,cita citanya;,,,,,,
citanya,citanya;,,,,,,
citizens,warga kota;,,,,,,
ciumman,ciuman,,,,,,
ciusss,serius,,,,,,
ciuuuummmm,cium,,,,,,
ciwik,cewek,,,,,,
ciy,cih;,,,,,,
ciyan,kasihan;,,,,,,
ciye,wah;,,,,,,
ciyeeee,cie,,,,,,
ciyeeeeeee,cie,,,,,,
ciyus,serius;,,,,,,
ciyusss,serius,,,,,,
ckakakakak,wkwk;,,,,,,
ckck,wkwk;,,,,,,
ckckc,wkwk;,,,,,,
ckckck,wkwk;,,,,,,
ckckckck,wkwk;,,,,,,
ckp,cukup,,,,,,
ckp,cukup,,,,,,
ckrg,sekarang;,,,,,,
ckrng,sekarang,,,,,,
ckup,cukup,,,,,,
claim,klaim;,,,,,,
clasic,klasik;,,,,,,
class,kelas,,,,,,
classy,berkelas;,,,,,,
classy,berkelas,,,,,,
cling,bersih;,,,,,,
cll,selalu;,,,,,,
cllu,selalu;,,,,,,
cllw,selalu;,,,,,,
cm,cuma,,,,,,
cm,cuma,,,,,,
cma,cuma,,,,,,
cma,cuma,,,,,,
cman,cuman,,,,,,
cmiiw,correct me if i am wrong;,,,,,,
cmkn,camkan,,,,,,
cmn,cuman,,,,,,
cmpk,cempaka;,,,,,,
cmpur,campur,,,,,,
cnnidbusiness,cnn indonesian business;,,,,,,
cnnidnewsroom,cnn indonesian news room;,,,,,,
cnnindonesia,cnn indonesia;,,,,,,
cntiiikkk,cantik,,,,,,
cntik,cantik,,,,,,
cntik,cantik,,,,,,
cntikan,cantikan,,,,,,
cntikk,cantik,,,,,,
cntiknya,cantiknya,,,,,,
cntk,cantik,,,,,,
co,cowok,,,,,,
coach,pelatih;,,,,,,
coba2,coba coba;,,,,,,
cobaa,coba,,,,,,
cobaa,coba,,,,,,
cobaaa,coba,,,,,,
cobaaaa,coba,,,,,,
cobaak,coba;,,,,,,
cobain,coba,,,,,,
cobak,coba,,,,,,
coccokk,cocok,,,,,,
cock,cocok,,,,,,
cocok2,cocok cocok;,,,,,,
cocokk,cocok,,,,,,
cocokkk,cocok,,,,,,
cocokkkk,cocok,,,,,,
cocokkkkk,cocok,,,,,,
cocoklogi,cocokologi;,,,,,,
cocokny,cocoknya,,,,,,
cocokx,cocoknya,,,,,,
cocook,cocok,,,,,,
cocookk,cocok,,,,,,
cocotnx,cocotnya;,,,,,,
coeg,cuk;,,,,,,
coeggg,coeg,,,,,,
coffe,coffee;,,,,,,
cog,jancok,,,,,,
cogan,cowok ganteng,,,,,,
cogant,cowok ganteng;,,,,,,
cok,jancok,,,,,,
cokiadem86,coki adem 86;,,,,,,
cokkkkkkk,jancok,,,,,,
col,keren;,,,,,,
collab,kolaborasi,,,,,,
colmek,colok memek;,,,,,,
colokkan,colokan;,,,,,,
colokmemek,colok memek;,,,,,,
comando,commando;,,,,,,
comen,komen,,,,,,
comen2nya,komen-komennya,,,,,,
coment,komen,,,,,,
comment,komen;,,,,,,
comment,komentar,,,,,,
comment2nya,komentar-komentarnya,,,,,,
comnet,komen,,,,,,
comntr,komentar,,,,,,
compares,membandingkan;,,,,,,
comunity,community;,,,,,,
confusius,membingungkan;,,,,,,
congornyapecah,congornya pecah;,,,,,,
congrat,congratulation;,,,,,,
congrats,selamat;,,,,,,
congrats,selamat,,,,,,
congratulation,selamat;,,,,,,
congratulationsgeoparkciletuh,congratulations geopark ciletuh;,,,,,,
congratz,selamat,,,,,,
construction,konstruksi;,,,,,,
contactnya,kontaknya;,,,,,,
contekan,sontekan;,,,,,,
conth,contoh;,,,,,,
contohin,mencontohkan,,,,,,
contoilah,contohilah;,,,,,,
cool,keren;,,,,,,
cool2,keren keren;,,,,,,
cooocok,cocok,,,,,,
cooooooocok,cocok,,,,,,
copas,copy paste;,,,,,,
copotkapoldajabar,copot kepala polisi daerah jawa barat;,,,,,,
"coret""",coret-coret,,,,,,
corruptions,korupsi;,,,,,,
corruptors,koruptor;,,,,,,
costume,kostum,,,,,,
countrynya,negaranya;,,,,,,
couple,pasangan,,,,,,
cow,cowok,,,,,,
cowo,cowok,,,,,,
cowo,cowok,,,,,,
cowo2,cowok cowok;,,,,,,
cowok2,cowok cowok;,,,,,,
cowonya,cowoknya;,,,,,,
cowox,cowoknya,,,,,,
coxok,cocok,,,,,,
coyyy,coy,,,,,,
coz,soalnya;,,,,,,
cp,contact person;,,,,,,
cpa,siapa,,,,,,
cpat,cepat;,,,,,,
cpe,cape;,,,,,,
cpee,cape;,,,,,,
cpet,cepat,,,,,,
cpit,sipit,,,,,,
cpns,calon pegawai negeri sipil;,,,,,,
cpp,calon pengantin pria,,,,,,
cpt,cepat,,,,,,
cptn,cepatan;,,,,,,
cpugg,cpu gg;,,,,,,
cpw,calon pengantin wanita,,,,,,
cr,cara,,,,,,
cr7,cristiano ronaldo;,,,,,,
cra,cara,,,,,,
cramah,ceramah;,,,,,,
cri,cari,,,,,,
cri,cari,,,,,,
cringey,cringe;,,,,,,
crita,cerita;,,,,,,
critamu,ceritamu,,,,,,
critanya,ceritanya;,,,,,,
croatia,kroasia;,,,,,,
croot,crot;,,,,,,
croott,crot;,,,,,,
crott,crot;,,,,,,
crt,cerita;,,,,,,
crta,cerita;,,,,,,
cruz,crush;,,,,,,
crying,menangis;,,,,,,
cs,rekan;,,,,,,
cth,contoh;,,,,,,
cuaaantikk,cantik,,,,,,
cuaantik,cantik,,,,,,
cuantek,cantik,,,,,,
cuanti,cantik,,,,,,
cuantik,cantik,,,,,,
cuantik,cantik,,,,,,
cuantikkk,cantik,,,,,,
cuap2,cuap cuap;,,,,,,
cuapcuap,cuap cuap;,,,,,,
cubanget,lucu banget,,,,,,
cuchook,cocok,,,,,,
cuco,cocok,,,,,,
cuco,cocok,,,,,,
cucok,cocok,,,,,,
cucokkk,cocok,,,,,,
cucoklah,cocok lah,,,,,,
cucumu,cucu mu,,,,,,
cuih,cih;,,,,,,
cuihh,cih;,,,,,,
cuihwoosoeokjung,cih wooseok jung;,,,,,,
cuit2,cuit cuit;,,,,,,
cukk,cuk;,,,,,,
cukop,cukup;,,,,,,
cukupsatuperiode,cukup satu periode;,,,,,,
cukupsatuputaran,cukup satu putaran;,,,,,,
cukurrr,cukur,,,,,,
cul1k,culik,,,,,,
cuma,hanya,,,,,,
cumabercandagaiss,cuma bercanda guys;,,,,,,
cuman,cuma;,,,,,,
cuman,cuma,,,,,,
cume,Cuma;,,,,,,
cumi2,cumi cumi;,,,,,,
cumn,cuman,,,,,,
cumpah,sumpah;,,,,,,
cums,cuma,,,,,,
cun,pelacur,,,,,,
cunihin,penggoda;,,,,,,
cupuu,cupu;,,,,,,
curcol,curhat colongan;,,,,,,
curh,curhat,,,,,,
curhat,curahan hati,,,,,,
curhat2,curhat-curhat,,,,,,
curut2,curut curut;,,,,,,
cutepasutri,cute pasangat suami istri;,,,,,,
cuuuih,cuih,,,,,,
cuuyy,coy;,,,,,,
cuwat,kuat;,,,,,,
cuwit,cuit;,,,,,,
cuy,coy;,,,,,,
cuyih,cih;,,,,,,
cuyy,cuy,,,,,,
cuyyy,cuy,,,,,,
cw,cewek,,,,,,
cwe,cewek,,,,,,
cwek,cewek,,,,,,
cwenya,ceweknya,,,,,,
cwnya,ceweknya,,,,,,
cwo,cowok,,,,,,
cwok,cowok,,,,,,
cwonya,cowoknya,,,,,,
cyberarmy,cyber army;,,,,,,
cyduk,ciduk;,,,,,,
cyg,sayang;,,,,,,
cyiiin,cinta,,,,,,
cyin,cinta,,,,,,
cyinta,cinta;,,,,,,
cyn,cinta;,,,,,,
cz,soalnya;,,,,,,
d,ada,,,,,,
d.apa,diapa,,,,,,
d.bikinin,dibikin,,,,,,
da,sudah,,,,,,
daaaah,deh,,,,,,
daaah,dah,,,,,,
daah,dah,,,,,,
dadddd,ayah,,,,,,
daddies,daddy;,,,,,,
dadio,jadilah;,,,,,,
daerah2,daerah daerah;,,,,,,
daerahÃƒÂ¢,daerah;,,,,,,
daerahdki,daerah jakarta;,,,,,,
daghh,dah;,,,,,,
dah,sudah,,,,,,
dah,deh,,,,,,
dahh,dah,,,,,,
dahhhh,dah,,,,,,
dahlah,sudahlah,,,,,,
dahsyat2,dahsyat dahsyat;,,,,,,
dahulukanrakyat,dahulukan rakyat;,,,,,,
daiping,diving;,,,,,,
daiyaku,dayaku;,,,,,,
dak,indak,,,,,,
dalah,adalah;,,,,,,
dalang2nya,dalang dalangnya;,,,,,,
dalem,dalam;,,,,,,
dalem2,dalam-dalam,,,,,,
daleman,dalaman;,,,,,,
dalemnya,dalamnya;,,,,,,
dalil2,dalil-dalil,,,,,,
dallam,dalam,,,,,,
dalm,dalam;,,,,,,
damaidaricirebon,damai dari cirebon;,,,,,,
dampe,sampai,,,,,,
danÃƒÂ¢,dan;,,,,,,
danÃƒÂ¢Ã¯Â¿Â½ sosial,dana sosial;,,,,,,
danÃƒÂ¢Ã¯Â¿Â½ wajah,dana wajah;,,,,,,
danain,danai;,,,,,,
danainvestorasing,dana investor asing;,,,,,,
dananyo,dananya;,,,,,,
dance,menari,,,,,,
dancenya,tariannya,,,,,,
dancok,jancuk;,,,,,,
danhatikecilkubicara,dan hati kecilku bicara;,,,,,,
danibawa,dani bawa;,,,,,,
dann,dan;,,,,,,
dantaranya,diantaranya;,,,,,,
dapa,ada apa;,,,,,,
dapah,ada apa;,,,,,,
dapet,dapat,,,,,,
dapet,dapat,,,,,,
dapetin,mendapati,,,,,,
dapetin,mendapatkan,,,,,,
dapil,daerah pemilihan;,,,,,,
dapil1,daerah pemilihan;,,,,,,
dapurr,dapur;,,,,,,
darar,dasar,,,,,,
darimana,dari mana;,,,,,,
darimna,dari mana;,,,,,,
daripaddatidda,dari pada tidak;,,,,,,
daritadi,dari tadi;,,,,,,
darkside,dark side;,,,,,,
darpada,daripada,,,,,,
darulaman,darul aman;,,,,,,
daruratdemokrasi,darurat demokrasi;,,,,,,
daruratduniaperadilanindonesia,darurat dunia peradilan indonesia;,,,,,,
daruratpki,darurat partai komunis indonesia;,,,,,,
dasaar,dasar,,,,,,
dasadasar,dasar dasar;,,,,,,
dasarr,dasar;,,,,,,
dasarrr,dasar,,,,,,
dasr,dasar;,,,,,,
dasyat,dahsyat,,,,,,
data2,data data;,,,,,,
datangg,datang;,,,,,,
datangin,mendatangi;,,,,,,
dateng,datang,,,,,,
dateng,datang,,,,,,
datoÃƒÂ¢,datu;,,,,,,
daut,daud;,,,,,,
dawuh,perintah;,,,,,,
dawuh2,perintah perintah;,,,,,,
day6,day 6;,,,,,,
dbdshow,dirtbag dan show;,,,,,,
dbhas,dibahas;,,,,,,
dbilang,dibilang;,,,,,,
dblg,dibilang;,,,,,,
dblkang,dibelakang,,,,,,
dblkng,dibelakang,,,,,,
dbls,dibalas;,,,,,,
dbnding,dibanding,,,,,,
dbodohi,dbodohi;,,,,,,
dbogor,di bogor;,,,,,,
dbsk,dibesuk;,,,,,,
dbuat,dibuat,,,,,,
dbunuh,dibunuh;,,,,,,
dbwh,dibawah,,,,,,
dbwt,dibuat;,,,,,,
dbyr,dibayar;,,,,,,
dcekal,dicekal,,,,,,
dcintai,dicintai,,,,,,
ddahului,didahului;,,,,,,
ddlm,di dalam,,,,,,
ddpat,didapat,,,,,,
ddpn,di depan;,,,,,,
ddpt,didapat,,,,,,
dduga,diduga;,,,,,,
dduk,duduk;,,,,,,
de,dek,,,,,,
deathnote,death note;,,,,,,
debad,debat;,,,,,,
debatfinaldki,devat final daerah khusus ibukota;,,,,,,
debatfinalpilkadajkt,debat final pemilihan kepala daerah jakarta;,,,,,,
debay,adek bayi,,,,,,
debay,adik bayi,,,,,,
debaynya,adik bayinya;,,,,,,
dech,deh,,,,,,
dech,deh,,,,,,
dede,adek,,,,,,
dedek,adek,,,,,,
dedek,adik,,,,,,
dedeknya,adeknya,,,,,,
dedeq,adik;,,,,,,
dee,dek,,,,,,
deeek,dek,,,,,,
deeh,deh,,,,,,
deg2an,deg-degan,,,,,,
dehat,sehat,,,,,,
dehh,deh,,,,,,
dehhh,deh,,,,,,
dehhhh,deh,,,,,,
dek,adik,,,,,,
dekalarasi,deklarasi;,,,,,,
deket,dekat,,,,,,
deketin,dekati,,,,,,
dekil,sangat kotor,,,,,,
dekk,dek,,,,,,
dekkk,dek,,,,,,
dekt,dekat,,,,,,
delici,delicious;,,,,,,
deliv,kirim,,,,,,
deliveringhappiness,delivering happiness;,,,,,,
delok,lihat;,,,,,,
demen,suka;,,,,,,
demen,suka,,,,,,
demenin,disukai,,,,,,
demennya,sukanya;,,,,,,
demit,hantu,,,,,,
demn,damn,,,,,,
demo2,demo demo;,,,,,,
democra,demokrasi;,,,,,,
democrazy,demokrasi gila;,,,,,,
demodemo,demo demo;,,,,,,
demodemonov,demo november;,,,,,,
demokrasiÃƒÂ¢,demokrasi;,,,,,,
demoo,demo;,,,,,,
demoooot,demot,,,,,,
demott,demot,,,,,,
dempga,semoga,,,,,,
denga,dengan;,,,,,,
dengarin,mendengarkan,,,,,,
dengeeriin,dengarkan,,,,,,
denger,dengar,,,,,,
denger,dengar,,,,,,
denger2,dengar dengar;,,,,,,
dengerin,dengarkan,,,,,,
dengernya,dengarnya;,,,,,,
dengernya,dengarnya,,,,,,
dengernyaa,dengarnya,,,,,,
dengn,dengan;,,,,,,
denial/tolol/goblok/dong,denial atau tolol atau goblok  atau dong,,,,,,
denngan,dengan;,,,,,,
densus,betasemen khusus;,,,,,,
depa,depan;,,,,,,
depermasalahkan,dipermasalahkan;,,,,,,
depkes,departemen kesehatan;,,,,,,
des,desember;,,,,,,
des,desember,,,,,,
desa2,desa desa;,,,,,,
dese,dia,,,,,,
deseu,dia,,,,,,
deskriminasi,diskriminasi;,,,,,,
detik2,detik detik;,,,,,,
detik2terahir,detik detik terakhir;,,,,,,
deuhh,duh,,,,,,
deui,lagi;,,,,,,
devisi,divisi;,,,,,,
dewadewa,dewa dewa;,,,,,,
dewassa,dewasa,,,,,,
dewek,sendiri;,,,,,,
dfact,fact;,,,,,,
dfd,data flow diagram;,,,,,,
dftr,daftar;,,,,,,
dg,dengan,,,,,,
dg,dengan,,,,,,
dgan,degan;,,,,,,
dgn,dengan,,,,,,
dgn,dengan,,,,,,
dgnakan,digunakan;,,,,,,
dgnya,dengannya;,,,,,,
dgr,dengar,,,,,,
dgrin,dengar,,,,,,
dgrn,dengarkan;,,,,,,
dgunakan,digunakan;,,,,,,
dh,deh,,,,,,
dh,deh,,,,,,
dhajatan,di hajatan,,,,,,
dharma,darma;,,,,,,
dharna,darma;,,,,,,
dhe,deh,,,,,,
dhewan,dewan;,,,,,,
dhi,di,,,,,,
dhla,dahlan;,,,,,,
dholim,zalim;,,,,,,
dholimi,zalimi;,,,,,,
dhpusin,dihapuskan,,,,,,
di3nth0t,dientot;,,,,,,
diaa,dia,,,,,,
diaaa,dia,,,,,,
diÃƒÂ¢Ã¯Â¿Â½ tmii,di taman mini indonesia indah;,,,,,,
diajakin,diajak;,,,,,,
diajarin,diajari,,,,,,
diakibtkn,diakibatkan,,,,,,
diakuin,diakui;,,,,,,
dialbumnya,di album nya,,,,,,
dialog2,dialog dialog;,,,,,,
"diam""",diam-diam,,,,,,
diam2,diam diam;,,,,,,
diamanin,diamankan;,,,,,,
diamkn,diamkan,,,,,,
diamlo,diam lu;,,,,,,
diancem,diancam;,,,,,,
dianggsp,dianggap;,,,,,,
dianjingin,dikatai anjing;,,,,,,
dianter,diantar,,,,,,
dianterin,diantar,,,,,,
dianutny,dianutnya;,,,,,,
diapa2in,diapa-apai,,,,,,
diapain,diapakan,,,,,,
diapusi,dibohongi;,,,,,,
diapusin,dihapusi;,,,,,,
diatas,di atas;,,,,,,
diawal,di awal;,,,,,,
dibales,dibalas;,,,,,,
dibalikin,dikembalikan;,,,,,,
dibandara,di bandara;,,,,,,
dibangga2kan,dibangga banggakan;,,,,,,
dibanggain,dibanggakan,,,,,,
dibangga'in,dibangga-banggakan,,,,,,
dibangkitin,dibangkitkan;,,,,,,
dibangunin,dibangunkan;,,,,,,
dibank,di bank;,,,,,,
dibatalin,dibatalkan;,,,,,,
dibatas,di batas;,,,,,,
dibatesin,dibatasin,,,,,,
dibawah,di bawah;,,,,,,
dibayarin,dibayari;,,,,,,
dibecandain,dibecandai;,,,,,,
dibelain,dibela;,,,,,,
dibelakang,di belakang;,,,,,,
dibelakanghari,di belakang hari;,,,,,,
dibelanje,dibelanja;,,,,,,
dibeliin,dibelikan;,,,,,,
dibenerin,dibenarkan;,,,,,,
diberanguss,diberangus;,,,,,,
dibercandain,dibercandai;,,,,,,
diberhentiin,diberhentikan;,,,,,,
diberitain,diberitakan;,,,,,,
dibiarin,dibiarkan,,,,,,
dibicarain,dibicarakan;,,,,,,
dibikin,dibuat;,,,,,,
dibikin,dibuat,,,,,,
dibikin2,dibikin-bikin,,,,,,
dibikinin,dibuatkan;,,,,,,
dibikinkan,dibuatkan;,,,,,,
dibilangin,dibilangi;,,,,,,
dibilng,dibilang,,,,,,
dibimbin,dibimbing;,,,,,,
dibkatakan,dikatakan,,,,,,
diblkg,di belakang;,,,,,,
diblng,dibilang;,,,,,,
diblock,diblok;,,,,,,
dibls,dibalas,,,,,,
dibnding,dibanding;,,,,,,
dibnggain,dibanggakan,,,,,,
dibobongin,dibodohi;,,,,,,
dibocorin,dibocorkan;,,,,,,
dibodo,dibodohi;,,,,,,
dibodoh,dibodohi;,,,,,,
dibodohin,dibodohi;,,,,,,
dibohongin,dibohongi;,,,,,,
dibohonginataudibodohin,dibohongi atau dibodohi;,,,,,,
diboongin,dibohongi;,,,,,,
dibriefing,dipengarahan;,,,,,,
dibuatx,dibuatnya;,,,,,,
dibubari,dibubarkan;,,,,,,
dibubarin,dibubarkan;,,,,,,
dibucinin,dibudakcintakan;,,,,,,
dibudigunawankan,di budi gunawankan;,,,,,,
dibui,di bui;,,,,,,
dibumi,di bumi;,,,,,,
dibunderi,dibundari;,,,,,,
dibutuhkn,dibutuhkan;,,,,,,
dicapreskan,dicalonpresidenkan;,,,,,,
dicarin,dicari;,,,,,,
dicekel,dicekal;,,,,,,
dicemburuin,dicemburui;,,,,,,
dicengkram,dicengkeram;,,,,,,
dicepetin,dicepatkan;,,,,,,
diceramahin,dicerahami;,,,,,,
diceritain,diceritakan;,,,,,,
dich,ih;,,,,,,
diciumin,diciumi;,,,,,,
diclaim,diklaim;,,,,,,
dicodein,dikode;,,,,,,
dicomberan,di comberan;,,,,,,
diconfirm,dikonfirmasi;,,,,,,
dicroottin,dicrotin;,,,,,,
dicrotin,dicrotin;,,,,,,
dicuekin,dicueki;,,,,,,
didaerah,di daerah;,,,,,,
didaerah2,di daerah daerah;,,,,,,
didalam,di dalam;,,,,,,
didalem,di dalam,,,,,,
didanau,di danau;,,,,,,
didapet,didapat,,,,,,
didarat,di darat;,,,,,,
didasrkan,didasarkan;,,,,,,
didatengin,didatangi,,,,,,
didelet,dihapus,,,,,,
didenger,didengar;,,,,,,
didenger,didengar,,,,,,
didengerin,didengarkan,,,,,,
didengernya,didengarnya,,,,,,
didepan,di depan;,,,,,,
didiemin,didiamkan;,,,,,,
didirong,didorong,,,,,,
didlam,di dalam;,,,,,,
didlm,di dalam;,,,,,,
didlmnya,didalamnya;,,,,,,
didownload,diunduh;,,,,,,
didpt,didapat;,,,,,,
didptkn,didapatkan;,,,,,,
didragon,di dragon;,,,,,,
didudukin,diduduki;,,,,,,
didumay,di dunia maya;,,,,,,
didunia,di dunia;,,,,,,
didzalimi,dizalimi;,,,,,,
die,dia;,,,,,,
die2,dia dia;,,,,,,
dieee,dia,,,,,,
diem,diam,,,,,,
diem,diam,,,,,,
diem2,diam diam;,,,,,,
diem2an,diam diaman;,,,,,,
diemÃ£â€šÃ¢Â²,diam diam,,,,,,
diemÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â²,diam diam,,,,,,
diemasnya,di emasnya,,,,,,
diembat,diambil,,,,,,
diemin,diamkan,,,,,,
diemlu,diam lu;,,,,,,
diemm,diam,,,,,,
diemvang,di empang,,,,,,
diendahkan,diindahkan;,,,,,,
dientotin,dientot;,,,,,,
dienyek,diejek;,,,,,,
diera,di era;,,,,,,
dietot,dientot;,,,,,,
diewe,dientot;,,,,,,
difensif,defensif;,,,,,,
difotoin,difoto,,,,,,
digabtikan,digantikan,,,,,,
digambarin,digambarkan,,,,,,
digarasi,di garasi;,,,,,,
digebukin,digebuki;,,,,,,
digedein,digedekan;,,,,,,
digedein,dibesarin,,,,,,
digembosin,digembosi;,,,,,,
digentayangin,digentayangi;,,,,,,
digereja,di gereja;,,,,,,
diginiin,dibeginikan,,,,,,
diginikan,dibeginikan,,,,,,
digituin,dibegitukan,,,,,,
digosipin,digosipkan;,,,,,,
digrebek,digerebek;,,,,,,
digreja,digereja;,,,,,,
digunakn,digunakan;,,,,,,
digundrung,dirundung;,,,,,,
digusur2,digusur gusur;,,,,,,
dih,ih;,,,,,,
dihadapai,dihadapi;,,,,,,
dihalaman,di halaman;,,,,,,
dihalte,di halte;,,,,,,
dihantem,dihantam;,,,,,,
dihargain,dihargai,,,,,,
dihatiku,di hatiku;,,,,,,
dihebohin,dihebohkan;,,,,,,
dihh,dih,,,,,,
dihhh,dih,,,,,,
dihhhh,dih,,,,,,
dihianati,dikhianati;,,,,,,
dihina2,dihina hina;,,,,,,
dihpus,dihapus,,,,,,
dihutan,di hutan;,,,,,,
dii,di,,,,,,
diiah,jiah;,,,,,,
diihhhh,dih,,,,,,
diijinkan,diizinkan;,,,,,,
diiket,diikat;,,,,,,
diikutin,diikuti;,,,,,,
diindonesia,di indonesia;,,,,,,
diindonesis,diindonesia,,,,,,
diingatin,diingatkan;,,,,,,
diingatkn,diingatkan;,,,,,,
diingetin,diingatkan,,,,,,
diingini,diinginkan;,,,,,,
diinjek,diinjak;,,,,,,
diitung,dihitung;,,,,,,
diizabah,diijabah;,,,,,,
dijadiin,dijadikan,,,,,,
dijagain,dijaga;,,,,,,
dijaj,dijajah;,,,,,,
dijakarta,di jakarta;,,,,,,
dijalan,di jalan;,,,,,,
dijalanin,dijalani;,,,,,,
dijaman,di zaman;,,,,,,
dijaman,di zaman,,,,,,
dijambi,di jambi,,,,,,
dijatohin,dijatuhi;,,,,,,
dijdkn,dijadikan;,,,,,,
dijelek2in,dijelek jelekkan;,,,,,,
dijelekin,dijelekkan,,,,,,
dijidat,di jidat;,,,,,,
dijit,digit;,,,,,,
dijkt,dijakarta,,,,,,
dijualin,dijual;,,,,,,
dijwb,dijawab,,,,,,
dik,adik,,,,,,
dikacangin,dikacangi;,,,,,,
dikadalin,dikadali;,,,,,,
dikamar,di kamar;,,,,,,
dikamera,di kamera,,,,,,
dikampung,di kampung;,,,,,,
dikantor,di kantor;,,,,,,
dikarang,di karang;,,,,,,
dikasi,dikasih;,,,,,,
dikasianin,dikasihani;,,,,,,
dikasus,di kasus;,,,,,,
dikata,dianggap,,,,,,
dikata2in,dikata-katai,,,,,,
dikatain,dikatai,,,,,,
dikawalselia,dikawal selia;,,,,,,
dikedua,di kedua;,,,,,,
dikejar2,dikejar kejar;,,,,,,
dikeluarin,dikeluarkan;,,,,,,
dikemanain,dikemanakan,,,,,,
dikembalikannyaÃƒÂ¢,dikembalikannya;,,,,,,
dikentu,dientot;,,,,,,
dikenyataanya,pada kenyataannya;,,,,,,
dikerasin,dikerasi,,,,,,
diketekin,diketeki;,,,,,,
diketemuin,ketemu,,,,,,
dikibuli,dibohongi,,,,,,
